aic_exp,aic_hyp,aic_harm,aic_hyp2exp,bic_exp,bic_hyp,bic_harm,bic_hyp2exp,rmse_for_exp,rmse_for_hyp,rmse_for_harm,rmse_for_hyp2exp,negslope_exp_percentage,negslope_hyp_percentage,negslope_harm_percentage,negslope_hyp2exp_percentage,WELL_NUM,best_model,All_outliers
-29.375280076157114,-29.388954007176036,-29.402911459141563,-29.38047678832182,5870.053174881917,5874.3946479804235,5878.82613897948,5871.703130994211,101.19076721043785,101.53727803628145,101.89219731749489,101.32231746826734,0.9984276729559748,0.9984276729559748,0.9984276729559748,0.9984276729559748,WellNum-23750_gas,exp,[ 824.36   75.04    9.89 1899.29    4.04   87.74   94.92   47.88]
-21.055562147563663,-19.460474567870946,-19.735030539017867,-20.64548746815003,3734.2138493442176,3126.485481481293,3231.0913064882698,3577.975396487624,11.541130951961144,7.745758197138931,8.29609031061414,10.41657814287494,0.9987951807228915,0.9987951807228915,0.9987951807228915,0.9987951807228915,WellNum-24591_oil,hyp,[350.   344.   431.   436.   305.   374.   291.92 292.23 311.39]
-20.694448925348226,-20.298660445933095,-20.479842280116713,-20.60631884184031,1689.4361243847807,1630.463640951926,1657.4597342452853,1676.304741942101,16.862049213233043,15.273485760025947,15.98121271129839,16.494598558265128,0.9970059880239521,0.9970059880239521,0.9970059880239521,0.9970059880239521,WellNum-24591_gas,hyp,[ 360.34  515.33  505.47  545.66  523.17  459.07  515.88 1871.  ]
-24.574359984261644,-24.0405508460293,-24.35885293100379,-24.111894735550955,5210.162391757899,5000.375400432588,5125.468119827561,5028.413549014597,27.388181818360966,23.96655496389779,25.951640790559892,24.397856685265804,0.998769987699877,0.998769987699877,0.998769987699877,0.998769987699877,WellNum-19836_oil,hyp,"[6.1200e+00 2.0000e-01 1.0070e+01 4.5320e+02 4.5380e+02 4.5434e+02
 4.7418e+02 1.2820e+01 1.3060e+01]"
-20.117222451725347,-20.049746685953515,-20.100116809365748,-20.10897568195378,253.04592848654087,251.9325783513056,252.76368538760744,252.90985678530996,43.86215310552512,43.1284508023377,43.67498102706336,43.771815991609735,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9696969696969697,WellNum-19836_gas,hyp,[  84.6    63.33   58.73   44.12   27.14  124.67 1517.24 2340.08  118.54]
-25.58545916582395,-25.604966021282117,-25.58929887722344,-25.586515335164805,2643.6992790434383,2646.917910194036,2644.332831424355,2643.8735469846797,54.42472009866554,54.690782112602754,54.47698898637666,54.439092426221734,0.9969879518072289,0.9969879518072289,0.9969879518072289,0.9969879518072289,WellNum-23720_oil,exp,[  1.9  729.75 714.28 676.48 669.17 675.36 735.25 661.24 671.69]
-28.234856090383477,-28.33570290692288,-28.395683920904066,-28.23485609036593,774.9497998157213,778.5298618028701,780.6591877992023,774.9497998150986,227.55093059324102,233.36080804554203,236.88648063084776,227.55093059224293,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.9859154929577465,WellNum-23720_gas,hyp2exp,[ 60.82  19.04  99.26 103.13  18.71 140.52  79.53   7.34  32.71]
-23.541855515801057,-20.788744792631668,-20.782945590416553,-22.3618760073497,5073.215816859024,3918.285868489466,3915.8531031602247,4578.21441306368,20.478151262616986,10.28905639962334,10.27415012812862,15.246708574890771,0.9989094874591058,0.9989094874591058,0.9989094874591058,0.9989094874591058,WellNum-23723_oil,harm,[483.33 447.98 455.56 568.5  543.08 458.58 449.42 439.17 465.66 495.03]
-29.511190941793128,-29.462790390469678,-29.495301502281404,-29.51119094403304,4130.042267507088,4119.757150350853,4126.665761610845,4130.042267983069,127.9645344587135,126.42547614136167,127.45722155803881,127.96453453037076,0.9979919678714859,0.9979919678714859,0.9979919678714859,0.9979919678714859,WellNum-23723_gas,hyp,[46.07 53.77  9.04 19.65  5.37  5.93  1.21  4.05  0.64 73.67]
-24.264221839154438,-22.069505876477905,-22.150325421967686,-23.169461240729177,6063.533941754297,5001.291415818856,5040.4080758359105,5533.669812116472,22.838310618801138,13.193976840334958,13.463271010986235,17.37008140106527,0.9989847715736041,0.9989847715736041,0.9989847715736041,0.9989847715736041,WellNum-23724_oil,hyp,"[4.1332e+02 3.7592e+02 4.6597e+02 4.3168e+02 4.2663e+02 4.2343e+02
 3.6762e+02 3.8512e+02 4.6657e+02 3.6600e+02 4.3000e-01]"
-28.09864113250596,-27.736828866123666,-27.991317442996703,-28.05224908397962,3124.3038846157306,3063.157611597122,3106.166181088666,3116.463628414779,100.7998971586219,92.08244055526436,98.13130344876721,99.63757208769303,0.9971098265895953,0.9971098265895953,0.9971098265895953,0.9971098265895953,WellNum-23724_gas,hyp,"[9.42100e+01 1.38600e+02 1.37357e+03 2.37100e+01 5.26200e+01 1.00000e+00
 1.25841e+03 6.60000e-01 8.82400e+01 1.26006e+03 6.73400e+01]"
-23.877309995976432,-21.393260120728254,-21.418118497396346,-22.66584239136535,5967.262318732786,4742.625730235434,4754.880909932803,5370.008789659521,20.542570067907945,11.039578412880864,11.108398535565726,15.174743295717157,0.9989878542510121,0.9989878542510121,0.9989878542510121,0.9989878542510121,WellNum-19786_oil,hyp,"[  3.02 515.82 485.98 385.47 389.97 384.72 385.01 375.52 379.23 397.68
 381.26]"
-23.693783089527262,-23.69439197170574,-23.694859081886616,-23.693783090300872,450.65544997220235,450.67067202666436,450.6823497811862,450.65544999154264,87.13287650716217,87.14614093061165,87.15631823725369,87.1328765240139,0.98,0.98,0.98,0.98,WellNum-19786_gas,exp,"[ 158.    189.96  114.66  190.65  150.98 1688.74   24.54  169.58  150.13
    4.46  106.31]"
-23.53516166605421,-21.640556207813365,-21.662016985271322,-22.662545352777954,5671.488579907077,4762.07795995147,4772.37913313129,5252.632749534474,19.112140746238232,11.901594821156792,11.965620792927277,15.36619083950026,0.9989615784008308,0.9989615784008308,0.9989615784008308,0.9989615784008308,WellNum-19789_oil,hyp,"[  2.66 459.13 418.77 419.41 434.34 432.3  447.85 451.72 422.48 421.3
   6.56]"
-28.154103005296186,-28.12675827057211,-28.145432971785137,-28.154102812401995,3298.2341618029673,3293.339454287358,3296.6822258044895,3298.234127274907,99.31128976804432,98.63469484812964,99.09626483382279,99.31128497890168,0.9972144846796658,0.9972144846796658,0.9972144846796658,0.9972144846796658,WellNum-19789_gas,hyp,"[ 51.36 117.36  18.26  62.52 121.58 103.36  23.69 145.19 156.16  79.78
 159.81]"
-24.943595988362482,-23.415353117852547,-23.43426509188188,-24.291899350749496,8830.26631004262,7745.213871980569,7758.641373541395,8367.561697337402,22.347018725245597,15.250803713137067,15.323080140676039,18.98727014759915,0.9993112947658402,0.9993112947658402,0.9993112947658402,0.9993112947658402,WellNum-20215_oil,hyp,"[406.36 380.16 486.1  444.02 484.89 464.68 447.16 443.32 411.7  402.57
 392.71 400.7  400.59 389.79 386.21]"
-31.588490596794067,-30.24921925954193,-30.461895532596053,-31.146233929990437,13283.16771173045,12353.043768008843,12500.747439644929,12976.020456635328,118.9797104103598,85.12622402446391,89.77479097349237,106.52597063193555,0.9992937853107344,0.9992937853107344,0.9992937853107344,0.9992937853107344,WellNum-20215_gas,hyp,"[4.85000e+00 1.43577e+03 1.56569e+03 1.47304e+03 1.44698e+03 1.45431e+03
 1.53005e+03 1.45300e+03 2.60000e-01 5.24000e+00 2.69900e+01 2.38200e+01
 1.43200e+01 1.71000e+01 5.47000e+00]"
-25.81407251063884,-24.603571598239423,-24.676207882860272,-25.34432182669279,9482.1879436972,8619.100793156415,8670.89046409108,9147.255706043668,27.721376411197674,20.482658454029714,20.858002138548454,24.649735154363174,0.9993127147766323,0.9993127147766323,0.9993127147766323,0.9993127147766323,WellNum-20216_oil,hyp,"[430.95 437.17 472.34 505.06 490.18 515.5  492.77 465.16 449.05 435.31
 420.49 425.75 421.73 424.17 418.49]"
-29.023075451307715,-28.974380397989442,-29.004099369297442,-29.014174668577862,7667.3984600804015,7646.045679200338,7659.077448118897,7663.495466853361,78.84748103756323,77.89342944596828,78.47431282962816,78.67222502496155,0.9988597491448119,0.9988597491448119,0.9988597491448119,0.9988597491448119,WellNum-20216_gas,hyp,"[1.45108e+03 1.46207e+03 1.47757e+03 1.46051e+03 1.46445e+03 1.44579e+03
 1.50564e+03 2.30000e-01 1.12000e+00 1.00000e-02 2.00000e-02 2.00000e-02
 3.00000e-02 4.89000e+00 9.22000e+00]"
-24.295711270041647,-23.438873091051853,-23.48383814222839,-23.77278467481826,7628.52276075105,7084.43051709253,7112.983324589631,7296.4643727842,20.096420764370805,16.22141338072302,16.404791320174866,17.633668877383574,0.9992372234935164,0.9992372234935164,0.9992372234935164,0.9992372234935164,WellNum-18137_oil,hyp,"[270.39 272.26 320.23 285.03 302.36 302.83 285.14 338.79 338.65 317.
 289.   340.   267.24 352.34]"
-28.314534435564052,-28.284025015848513,-28.31365580834302,-28.283295733445545,5992.825895536544,5982.223872185393,5992.520572577234,5981.970446550362,74.19358464375087,73.6298365267897,74.1772893077336,73.61641351444464,0.998589562764457,0.998589562764457,0.998589562764457,0.998589562764457,WellNum-18137_gas,hyp2exp,"[ 957.17  976.37 1094.6  1078.57 1056.99 1030.13 1133.65 1314.06 1090.33
  974.79  977.19  984.95  978.34]"
-24.51534903368652,-23.396155583975638,-23.397342969892364,-23.88406066364013,8088.490620474025,7342.548186241722,7343.339578955221,7667.736921838108,20.72298764447289,15.665255521737732,15.669906387947321,17.697466713767557,0.9992565055762082,0.9992565055762082,0.9992565055762082,0.9992565055762082,WellNum-18138_oil,hyp,"[367.75 337.08 360.94 360.39 319.96 355.82 354.68 352.73 305.79 333.04
 305.27  -0.63 -17.87]"
-27.831597749555097,-26.915612997901526,-27.222135549175633,-27.56602394457774,9041.831374563826,8516.056127114676,8692.000071546014,8889.392010506821,51.16272036403864,40.691326475827076,43.93211487916943,47.87616099258731,0.9991341991341991,0.9991341991341991,0.9991341991341991,0.9991341991341991,WellNum-18138_gas,hyp,"[9.72000e+00 1.13654e+03 1.14315e+03 1.12825e+03 1.10949e+03 1.15792e+03
 1.04929e+03 1.12647e+03 1.04253e+03 1.03031e+03 3.79000e+00 1.00000e+00
 3.56900e+01 1.72700e+01]"
-24.628870049947242,-22.25159503082401,-22.300598938739512,-23.570842804245448,7575.448789734655,6126.499665579045,6156.367547453544,6930.581183479412,22.294153021608455,12.305000112250482,12.45667557461853,17.11264452775697,0.9992069785884219,0.9992069785884219,0.9992069785884219,0.9992069785884219,WellNum-19794_oil,hyp,[495. 541. 505. 494. 419. 453. 455. 452. 445. 446. 445. 431. 408.]
-29.8337794256529,-29.414358662909194,-29.456947192555443,-29.524308899597603,10685.319332533589,10431.360060692276,10457.14741539308,10497.934929007108,82.17441369056624,73.99435407063996,74.78639073356406,76.05648995935941,0.9992,0.9992,0.9992,0.9992,WellNum-19794_gas,hyp,"[1.00125e+03 1.00549e+03 1.15111e+03 1.02120e+03 1.13967e+03 1.00833e+03
 1.00000e-02 1.53600e+01 2.03000e+00 2.17000e+00 7.68000e+00 2.40200e+01
 4.36000e+00]"
-24.57541290662455,-22.184937179398773,-22.206004993059338,-23.575053567881042,7548.048991151394,6089.858797543669,6102.7101638766135,6937.829794517854,21.989172163018498,12.096682312858345,12.160563055851501,17.123646133181005,0.9992057188244639,0.9992057188244639,0.9992057188244639,0.9992057188244639,WellNum-19795_oil,hyp,[516. 599. 524. 569. 685. 686. 657. 631. 623. 608. 592. 585. 473.]
-28.60154344848281,-28.19653263005257,-28.49102358004162,-28.556198754962978,8118.219511630489,7923.409307965542,8065.059454910276,8096.4087140474485,67.7536705930797,61.229306065387085,65.90726443670849,66.98994030441465,0.998989898989899,0.998989898989899,0.998989898989899,0.998989898989899,WellNum-19795_gas,hyp,"[ 990.16 1079.07 1071.84 1076.15 1147.89 1129.94 1093.45 1100.19 1101.3
  964.64 1054.69  937.2     4.66]"
-26.419317735787697,-26.059879357849088,-26.213447332671564,-26.064942923674764,8070.602125278257,7868.957195254698,7955.108829130106,7871.7978556829,36.35731388046671,33.23274870170588,34.53342826453686,33.27484439302721,0.9991341991341991,0.9991341991341991,0.9991341991341991,0.9991341991341991,WellNum-19800_oil,hyp,"[508.53 497.71 490.53 491.69 490.5  490.19 510.3  494.27 510.97 520.89
 522.29   0.81]"
-27.49539370984949,-27.425963340971002,-27.473413871604393,-27.48535619363872,945.3053501416139,942.1115531732036,944.2942775823394,944.8436243959184,166.16049172964614,163.30123238758804,165.2499505315577,165.74405478990585,0.9891304347826086,0.9891304347826086,0.9891304347826086,0.9891304347826086,WellNum-19800_gas,hyp,"[4.33700e+01 1.49391e+03 1.00000e-02 1.60916e+03 1.53383e+03 1.56602e+03
 1.54360e+03 1.47085e+03 2.36600e+01 3.06500e+01 2.86200e+01 1.06200e+01]"
-24.050893748351264,-22.303918631193305,-22.30386445695841,-23.293267087101928,7129.534122915224,6081.3490526204505,6081.316548079514,6674.958126165622,19.446848366051267,12.565327560183073,12.565157382083795,16.09129357348614,0.999185667752443,0.999185667752443,0.999185667752443,0.999185667752443,WellNum-19804_oil,harm,"[325.   319.6  317.68 314.25 315.7  322.   331.74 329.45 322.28 326.31
 322.33 319.1  316.74]"
-26.535146227171573,-26.451604647930104,-26.519644952187022,-26.539274369217356,5993.952616787449,5961.037234566311,5987.845114443537,5995.5791047534885,44.65818083213547,43.735149581905446,44.48545105443371,44.70429345146828,0.9987684729064039,0.9987684729064039,0.9987684729064039,0.9987684729064039,WellNum-19804_gas,hyp,"[2.2000e+01 7.6584e+02 8.2588e+02 7.6997e+02 7.6633e+02 7.6437e+02
 7.5903e+02 7.6004e+02 7.5590e+02 3.0230e+01 3.7390e+01 1.4000e-01
 2.1500e+00]"
-25.39880499184913,-24.39187050796518,-24.46647057963828,-25.05822620964184,5732.597863570408,5320.25819241993,5350.806921770065,5593.130852256523,32.972016142592864,25.63415354189405,26.116716885124337,30.280820051480656,0.9992181391712275,0.9992181391712275,0.9992181391712275,0.9992181391712275,WellNum-18003_oil,hyp,"[ 376.25  363.55  413.69  419.95  489.41  404.74  366.1   389.15  370.68
  369.24  363.36  403.69 -233.34  -70.37]"
-30.521708925725008,-30.081955890476074,-30.030457648760937,-30.282770482420077,9318.22390981255,9099.446774776206,9073.826399522926,9199.352034268346,107.66837086017482,96.45895721505418,95.22505058793956,101.42516663463788,0.9992559523809523,0.9992559523809523,0.9992559523809523,0.9992559523809523,WellNum-18003_gas,harm,"[889.74 928.84 939.34 874.85 926.57 993.93 995.83 971.85 972.63 967.19
 953.34 951.72 941.87 880.98]"
-24.609128592294276,-23.750465202668096,-23.80669969421678,-24.299163359547354,7307.636923003536,6805.318840072221,6838.216017628199,7126.307261846586,22.64417476714013,18.269569132365397,18.528228048987543,20.955713417028267,0.9993117687543015,0.9993117687543015,0.9993117687543015,0.9993117687543015,WellNum-18006_oil,hyp,"[306.92 393.86 312.91 330.99 301.43 363.07 382.52 338.27 326.04 392.58
 325.54 322.96 311.64 317.89 295.  ]"
-29.963881234443466,-29.883574160662285,-29.93546004987769,-29.951268700783885,9137.594923467414,9097.160311818587,9123.284857038543,9131.244512769814,93.09354634256626,91.24316575355276,92.43443349588138,92.80047226453459,0.9991220368744512,0.9991220368744512,0.9991220368744512,0.9991220368744512,WellNum-18006_gas,hyp,"[756.89 765.94 771.61 766.16 790.86 788.27 798.94 796.93 797.08 797.19
 786.93 772.22 774.59 770.51 766.66 757.37]"
-27.328809818134967,-27.266300272794698,-27.331819465111465,-27.267564777405987,11382.444932150815,11333.843760648755,11384.784932675042,11334.826912984034,38.76768513351046,38.16655680658701,38.79686537149768,38.17862416065935,0.9993777224642191,0.9993777224642191,0.9993777224642191,0.9993777224642191,WellNum-18770_oil,hyp,"[ 484.13  348.43  522.02  448.58  555.11  351.95  488.42  395.59  392.89
  814.98  375.78  343.76  331.98 1096.31  361.53  349.82  399.1 ]"
-27.41011376975835,-27.59217491932074,-27.4482197184859,-27.422166333385825,9197.966013090869,9307.930947426552,9220.982006122309,9205.245761521861,44.887876771097005,46.97817069793427,45.317543913546956,45.02333424255761,0.9991869918699187,0.9991869918699187,0.9991869918699187,0.9991869918699187,WellNum-18770_gas,exp,"[1.09025e+03 1.16075e+03 1.15988e+03 1.12372e+03 1.14828e+03 1.34614e+03
 1.46996e+03 1.00000e+00 2.83700e+01 1.00000e+00 2.00000e-02 2.00000e-02
 3.34700e+01 3.34700e+01 3.34700e+01 1.48200e+01 1.43700e+01]"
-25.38568827832736,-25.215939540644033,-25.224522993731867,-25.2707136920567,9040.756474096504,8921.847483349335,8927.860192237362,8960.216776413907,25.127209339238895,24.083190607929005,24.134925330094195,24.415242987396084,0.9993355481727575,0.9993355481727575,0.9993355481727575,0.9993355481727575,WellNum-18771_oil,hyp,"[ 313.31  338.99  318.95  330.02  328.49 1147.44  347.97  337.97  306.82
  303.36  331.46  397.79  341.94 1128.57  354.48  382.92]"
-30.87493054432575,-29.95996406394876,-30.0261611006694,-30.524403816421433,13482.206049008386,12807.875752970544,12856.662969033654,13223.867850542907,96.62766619100735,76.87059930018957,78.15333566364194,88.52043397460115,0.9993552546744036,0.9993552546744036,0.9993552546744036,0.9993552546744036,WellNum-18771_gas,hyp,"[1.27647e+03 1.27599e+03 1.30973e+03 1.29680e+03 1.45165e+03 1.71600e+01
 6.39000e+00 1.14400e+01 1.00000e+00 1.91000e+01 1.67900e+01 1.27600e+01
 1.13500e+01 1.54400e+01 2.98700e+01 4.38000e+00]"
-25.439908745012232,-24.131725670148903,-24.164485765727523,-24.963654158500283,9811.651753628203,8806.967152133166,8832.126905537545,9445.888231187024,24.32509976498826,17.539631203265955,17.683871059601387,21.594638855983742,0.9993698802772527,0.9993698802772527,0.9993698802772527,0.9993698802772527,WellNum-18775_oil,hyp,"[486.54 451.46 451.99 409.77 445.05 443.3  411.99 436.4  443.82 456.03
 414.5  403.57 411.04 440.43 518.28 435.41 442.86]"
-28.986952585561866,-28.620120095997734,-28.749209854260062,-28.877384806033568,10416.158027508667,10187.988218999779,10268.282048638946,10348.006868642065,65.60779464772712,59.85867620626751,61.82197148430926,63.83505972319313,0.9992088607594937,0.9992088607594937,0.9992088607594937,0.9992088607594937,WellNum-18775_gas,hyp,"[1.57579e+03 1.49792e+03 1.49792e+03 1.51379e+03 1.49828e+03 1.49798e+03
 1.49798e+03 6.42400e+01 4.10300e+01 1.33200e+01 1.00900e+01 1.00000e+00
 4.74000e+00 6.15200e+01 1.83800e+01 3.07000e+01 5.00000e+00]"
-23.22018513359286,-21.39035724771762,-21.572572013031365,-22.66310117907066,7172.221798768616,5963.62048014802,6083.973332637746,6804.267846806703,15.058974580916919,9.530690397286895,9.974889160617806,13.101191005259793,0.999271137026239,0.999271137026239,0.999271137026239,0.999271137026239,WellNum-19647_oil,hyp,"[369.   351.   397.   407.   417.   360.   373.   365.   367.   360.
 348.   336.   321.   307.15]"
-31.17208724562822,-29.94415643234966,-30.507086439608642,-30.95387093761923,12525.206638733169,11706.790751683007,12081.983601521119,12379.765469445172,109.44565791446091,80.51515664434747,92.68234022258852,103.63489260378749,0.9992695398100804,0.9992695398100804,0.9992695398100804,0.9992695398100804,WellNum-19647_gas,hyp,"[1328.03 1211.46 1333.7  1210.66 1276.07 1202.41 1255.43 1203.35 1144.06
 1169.68 1154.13 1183.5  1171.71 1219.37 1155.09]"
-26.196008535472412,-25.81657967394988,-25.85617781909253,-25.828295319433515,7732.112539615623,7525.892953378128,7547.414545263157,7532.260406698482,34.93236244778933,31.771081044917732,32.08716196045807,31.864272133054946,0.9991266375545852,0.9991266375545852,0.9991266375545852,0.9991266375545852,WellNum-19734_oil,hyp,"[589.48 593.4  743.83 667.14 645.48 620.35 601.49 656.25 630.39 651.83
 631.33]"
-29.361291360048213,-29.156273072682584,-29.305531962367635,-29.33659938209873,6128.132497996275,6059.758899159836,6109.5367388698005,6119.89772335012,98.38888270687639,93.4730580162572,97.02687166708728,97.78339942150356,0.9985935302390999,0.9985935302390999,0.9985935302390999,0.9985935302390999,WellNum-19734_gas,hyp,"[1112.94 1163.33 1203.25 1118.97 1114.69 1508.64   29.08   19.8     3.55
    3.94    3.3     6.15]"
-23.42797506660529,-21.737828382680057,-21.95441107243989,-22.94008927637856,5966.464315999533,5094.348627094114,5206.105295010188,5714.715248242543,17.94599183016974,11.761483972524433,12.415873750387856,15.885318947829948,0.9990875912408759,0.9990875912408759,0.9990875912408759,0.9990875912408759,WellNum-19717_oil,hyp,[349. 349. 321. 357. 355. 307. 371. 361. 343. 326. 318. 309.]
-28.070860275653065,-27.833587391009022,-27.978925941037886,-28.028169640133086,7278.883240601337,7174.364534915636,7238.386166203352,7260.078015654786,62.00321607921498,58.43225416874785,60.59441167818014,61.344995633587935,0.998876404494382,0.998876404494382,0.998876404494382,0.998876404494382,WellNum-19717_gas,hyp,"[  79.34 1175.72 1159.5  1209.54 1176.95 1136.97   23.18    6.86    2.49
   43.23   60.7    10.28]"
-25.69993671594008,-25.557486284607265,-25.759159471109875,-25.493612262224847,7339.239205563095,7263.313125662707,7370.8049340685975,7229.268271732876,31.16045667245243,30.070278803972215,31.625240931770634,29.593914920715648,0.999113475177305,0.999113475177305,0.999113475177305,0.999113475177305,WellNum-19735_oil,hyp2exp,"[518.25 524.45 526.56 511.8  500.51 496.39 521.3  498.95 521.   640.67
 622.5  573.02]"
-26.50762571905423,-26.659841761374018,-26.75612936588201,-26.50762439853099,3018.261282139156,3045.660169756717,3062.991938568156,3018.261044444972,65.61828645486591,68.16344503641544,69.82417704140765,65.6182647922514,0.9975490196078431,0.9975490196078431,0.9975490196078431,0.9975490196078431,WellNum-19735_gas,hyp2exp,"[2.00000e-02 4.50000e-01 1.71180e+03 1.15066e+03 1.18497e+03 1.24592e+03
 1.12985e+03 1.12582e+03 1.22847e+03 1.12806e+03 4.00000e-02 9.90000e-01]"
-26.280793591479654,-25.164196286002234,-25.189462001446298,-25.640824223048323,7574.732063966099,6986.2852839795,6999.600316018522,7237.468206802789,36.23496487953368,27.409103615428588,27.58277919585252,30.877636722210458,0.999113475177305,0.999113475177305,0.999113475177305,0.999113475177305,WellNum-19738_oil,hyp,"[528.06 583.04 606.4  602.05 587.66 584.08 580.01 569.15 560.01 539.1
 540.39 537.54]"
-29.29356174176311,-29.08640184617242,-29.245558243309606,-29.273218038245986,5671.666563767077,5608.068475820735,5656.929489741851,5665.42104678732,100.82566853324526,95.73682277770585,99.6229038765305,100.31417845920222,0.9985401459854014,0.9985401459854014,0.9985401459854014,0.9985401459854014,WellNum-19738_gas,hyp,"[1207.39 1189.05 1238.82 1262.01 1173.53 1173.81 1221.7    12.15   17.91
    6.78    7.69   13.69]"
-24.69567598887055,-23.580349241331003,-23.576149233204102,-24.001309963059537,5925.420195859191,5420.734842597546,5418.834338920123,5611.219569179706,26.3100639416778,19.907963717433915,19.887071285550544,22.11729803584488,0.9990494296577946,0.9990494296577946,0.9990494296577946,0.9990494296577946,WellNum-19740_oil,harm,"[515.91 511.8  509.15 506.91 505.7  503.14 507.98 501.   537.68 548.87
 509.37 493.45]"
-26.698375760528734,-26.713346074368566,-26.722269039538315,-26.698379558638496,1612.4351195835727,1613.745022044558,1614.525781496911,1612.4354519181768,98.71145052850508,99.08157806064091,99.30285013676118,98.71154425778059,0.9968253968253968,0.9968253968253968,0.9968253968253968,0.9968253968253968,WellNum-19740_gas,exp,"[2.00000e-02 4.05000e+01 4.20000e-01 1.13415e+03 1.35317e+03 1.16483e+03
 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e-01 1.11000e+00]"
-24.461609400315233,-23.84674452746076,-24.13220256792169,-24.322935142848433,6393.773984363775,6082.652358699413,6227.094127172643,6323.604810085574,23.466184447090928,20.12261298726395,21.611135560519138,22.66658607049915,0.9990138067061144,0.9990138067061144,0.9990138067061144,0.9990138067061144,WellNum-19743_oil,hyp,"[577.89 574.59 576.1  593.51 572.5  622.38 599.07 582.83 579.23   3.41
 -96.01 -94.5    3.06]"
-28.383388879682354,-28.132001665763813,-28.31511703963899,-28.353555175796558,6992.193872313634,6888.622340179197,6964.06587421577,6979.902386312686,69.32197496314409,65.09938821076202,68.14883033880747,68.80686548551856,0.9987893462469734,0.9987893462469734,0.9987893462469734,0.9987893462469734,WellNum-19743_gas,hyp,"[2.6000e+01 1.2808e+03 2.5130e+01 9.1600e+00 3.4660e+01 5.1000e-01
 7.1000e-01 1.4320e+01 3.8200e+00 1.2700e+00 4.4000e-01 6.4700e+00
 7.7300e+00]"
-24.054168705399864,-21.862328227013474,-21.839264147016394,-23.213172060667716,6968.091996354696,5689.153077216238,5675.6951865379415,6477.370454153489,19.736039096652753,11.409955235646787,11.344354514853391,15.993736854705325,0.9992038216560509,0.9992038216560509,0.9992038216560509,0.9992038216560509,WellNum-19719_oil,harm,"[219.33 386.58 357.46 355.   331.7  327.88 311.   304.   304.   310.
 248.43 227.   221.49]"
-20.09291115140399,-20.185345699665536,-20.103844959363215,-20.09783718287081,97.53205860473822,98.04044862017673,97.59219454851397,97.55915177780574,75.5111367086462,77.27641418400174,75.717825133284,75.6041865515735,0.9375,0.9375,0.9375,0.9375,WellNum-19719_gas,exp,"[2.00000e-02 9.09180e+02 9.23990e+02 9.08190e+02 9.12270e+02 1.00516e+03
 9.67150e+02 9.70760e+02 1.99000e+00 2.23000e+00 4.60000e-01 2.20000e-01
 1.50000e-01]"
-23.346698023260526,-23.389198837297002,-23.44736450408649,-23.360899583524358,6592.1515858626835,6617.120814109112,6651.293143347938,6600.495002517684,16.48025161929713,16.656291218756582,16.900266866685577,16.538866932972653,0.9991993594875901,0.9991993594875901,0.9991993594875901,0.9991993594875901,WellNum-19720_oil,exp,"[218.   227.   215.   217.   217.   231.47 232.99 238.45 226.84 223.32
 220.93 240.33]"
-29.179105433769603,-29.188052467874478,-29.209226211194704,-29.179105452634474,10056.287209039068,10061.565959160942,10074.058467719875,10056.287220169339,70.67850529361591,70.83677298026493,71.21273708548665,70.67850562695112,0.9992019154030327,0.9992019154030327,0.9992019154030327,0.9992019154030327,WellNum-19720_gas,exp,"[625.93 704.44 659.95 769.41 800.63 823.96 650.26 666.09 666.31 659.02
 664.33 627.86 650.48]"
-25.378380439863694,-24.760512826645883,-24.770442043106247,-24.983545123542772,8729.584197312033,8314.068227423053,8320.74562549265,8464.057447086212,25.598159745184883,21.934342530719007,21.98885787328155,23.192098409624965,0.9992576095025983,0.9992576095025983,0.9992576095025983,0.9992576095025983,WellNum-18148_oil,hyp,"[342.51 347.75 398.26 377.14 373.73 370.   376.33 344.93 353.88 360.27
 362.34 351.51 346.01 346.06]"
-29.102210799894838,-28.94929698763322,-29.07599093713709,-29.099536334212498,9008.453669174365,8928.403288455409,8994.727571020685,9007.053586389662,73.60482602216224,70.8441321155863,73.12392677396765,73.55562907562549,0.9990476190476191,0.9990476190476191,0.9990476190476191,0.9990476190476191,WellNum-18148_gas,hyp,"[1.50000e-01 2.58100e+01 1.09784e+03 1.10642e+03 1.09841e+03 1.08664e+03
 2.81200e+01 2.58700e+01 4.24000e+00 6.60000e+00 4.50000e+00 4.48000e+00
 6.61000e+00 2.72000e+00]"
-23.380234973684175,-21.532692803237083,-21.492502225064428,-22.62171081235644,5133.953332129261,4334.891343410894,4317.50891835122,4805.891632355016,19.369390097428372,12.204545292868513,12.082532357740313,16.02360503345241,0.9990850869167429,0.9990850869167429,0.9990850869167429,0.9990850869167429,WellNum-19401_oil,harm,"[323.38 326.19 323.59 332.59 330.99 349.42 352.85 336.76 332.94 329.93
 337.25 315.51]"
